label,class_id,temperature,humidity,tvoc_ppb,eco2_ppm
Cooking,1,22.8,38.5,141,461
Cooking,1,22.9,38.5,142,460
Cooking,1,22.9,38.5,142,456
Cooking,1,22.9,38.5,146,466
Cooking,1,22.9,38.5,143,457
Cooking,1,22.9,38.5,149,458
Cooking,1,22.9,38.5,148,457
Cooking,1,22.8,38.4,149,461
Cooking,1,22.9,38.5,146,459
Cooking,1,22.9,38.5,147,456
Cooking,1,22.9,38.5,140,455
Cooking,1,22.9,38.4,144,460
Cooking,1,22.9,38.4,141,457
Cooking,1,22.9,38.4,147,466
Cooking,1,22.9,38.4,146,462
Cooking,1,22.8,38.4,140,462
Cooking,1,22.9,38.4,153,469
Cooking,1,22.9,38.5,150,467
Cooking,1,22.9,38.5,148,461
Cooking,1,22.9,38.5,149,465
Cooking,1,22.8,38.5,151,459
Cooking,1,22.9,38.6,148,458
Cooking,1,22.9,38.6,142,457
Cooking,1,22.8,38.5,149,455
Cooking,1,22.8,38.5,147,454
Cooking,1,22.8,38.5,146,454
Cooking,1,22.9,38.5,147,457
Cooking,1,22.8,38.5,148,458
Cooking,1,22.8,38.5,149,451
Cooking,1,22.9,38.5,149,455
Cooking,1,22.8,38.5,148,460
Cooking,1,22.8,38.5,143,456
Cooking,1,22.8,38.5,146,451
Cooking,1,22.9,38.5,145,449
Cooking,1,22.9,38.5,146,455
Cooking,1,22.9,38.5,140,458
Cooking,1,22.9,38.5,141,461
Cooking,1,22.9,38.5,144,455
Cooking,1,22.9,38.5,139,455
Cooking,1,22.8,38.5,148,458
Cooking,1,22.9,38.5,140,455
Cooking,1,22.8,38.5,142,455
Cooking,1,22.9,38.5,147,455
Cooking,1,22.8,38.5,147,460
Cooking,1,22.9,38.5,143,456
Cooking,1,22.9,38.5,148,460
Cooking,1,22.9,38.5,149,462
Cooking,1,22.9,38.5,147,463
Cooking,1,22.9,38.5,150,460
Cooking,1,22.9,38.5,147,460
Cooking,1,22.9,38.5,146,458
Cooking,1,22.9,38.5,142,449
Cooking,1,22.9,38.5,146,454
Cooking,1,22.9,38.5,146,446
Cooking,1,22.9,38.5,144,460
Cooking,1,22.9,38.5,154,467
Cooking,1,22.9,38.5,147,456
Cooking,1,22.9,38.5,147,460
Cooking,1,22.9,38.5,147,455
Cooking,1,22.8,38.5,146,457
Cooking,1,22.9,38.5,142,445
Cooking,1,22.9,38.5,143,453
Cooking,1,22.9,38.5,148,454
Cooking,1,22.8,38.5,144,457
Cooking,1,22.9,38.6,146,458
Cooking,1,22.9,38.6,145,456
Cooking,1,22.8,38.5,143,452
Cooking,1,22.9,38.6,145,455
Cooking,1,22.9,38.6,147,459
Cooking,1,22.8,38.5,145,456
Cooking,1,22.9,38.6,143,458
Cooking,1,22.9,38.6,144,456
Cooking,1,22.9,38.6,145,462
Cooking,1,22.9,38.7,146,464
Cooking,1,22.9,38.7,149,468
Cooking,1,22.8,38.7,144,466
Cooking,1,22.9,38.8,151,465
Cooking,1,22.9,38.8,148,460
Cooking,1,22.8,38.7,148,457
Cooking,1,22.8,38.7,150,457
Cooking,1,22.9,38.7,149,456
Cooking,1,22.9,38.6,158,463
Cooking,1,22.9,38.6,151,456
Cooking,1,22.9,38.6,145,446
Cooking,1,22.9,38.5,148,450
Cooking,1,22.9,38.5,151,462
Cooking,1,22.9,38.5,153,457
Cooking,1,22.9,38.5,155,461
Cooking,1,22.9,38.5,156,459
Cooking,1,22.9,38.5,154,461
Cooking,1,22.9,38.5,155,459
Cooking,1,22.9,38.5,158,464
Cooking,1,22.9,38.5,153,453
Cooking,1,22.9,38.5,156,465
Cooking,1,22.9,38.5,164,472
Cooking,1,22.9,38.5,158,457
Cooking,1,22.9,38.5,154,454
Cooking,1,22.9,38.5,153,451
Cooking,1,22.9,38.5,155,449
Cooking,1,22.9,38.4,153,455
Cooking,1,22.9,38.4,149,455
Cooking,1,22.9,38.4,152,455
Cooking,1,22.9,38.4,153,460
Cooking,1,22.9,38.4,158,464
Cooking,1,22.9,38.5,153,476
Cooking,1,22.9,38.6,157,481
Cooking,1,22.9,38.7,158,486
Cooking,1,22.9,38.8,160,482
Cooking,1,22.9,38.9,162,486
Cooking,1,22.9,39.0,154,489
Cooking,1,22.9,39.1,158,495
Cooking,1,22.9,39.1,159,489
Cooking,1,22.9,39.2,167,486
Cooking,1,22.9,39.2,160,488
Cooking,1,22.9,39.3,165,490
Cooking,1,22.9,39.4,167,497
Cooking,1,22.9,39.5,157,484
Cooking,1,22.9,39.5,164,486
Cooking,1,22.9,39.5,163,482
Cooking,1,22.9,39.5,161,476
Cooking,1,22.9,39.5,163,487
Cooking,1,22.9,39.5,162,475
